radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-01T10:27:00Z,1600,2.84,-3.52,-1.55,4.53,141.1,2.47,FALSE,-21.14,0.2,0.018181818181818184,-20.91,268,10605,602,14685,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,1800,3.4,-3.35,-9.36,4.78,134.6,2.27,FALSE,-22.03,0.1,0.009090909090909092,-21.19,307,9709,534,11479,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,2000,3.31,-3.02,1.27,4.48,132.3,2.57,FALSE,-23.07,0.1,0.009090909090909092,-22.59,173,8731,240,9696,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.88,TRUE,-24.1,0.1,0.009090909090909092,-24.25,97,6040,102,6464,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-22.31,0.1,0.009090909090909092,-22.28,120,6027,128,6100,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.05,0.1,0.009090909090909092,-25.05,50,4309,50,4309,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.34,0.1,0.009090909090909092,-25.34,39,2511,39,2511,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.77,0,0,-26.77,19,2513,19,2513,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.67,0.1,0.009090909090909092,-25.67,3,1078,3,1078,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:27:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,400,NaN,NaN,NaN,NaN,NaN,1.72,TRUE,-14.46,0.8,0,-5.85,168,242,16083,29028,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,600,0.14,-4.87,-65.93,4.88,178.3,2.22,FALSE,-5.92,5.5,0.5,-6.51,254,3841,38379,106092,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,800,1.22,-7.46,17.33,7.56,170.7,2.76,FALSE,-8.75,2.9,0.2636363636363636,-9.49,857,9378,14479,63477,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,1000,0.37,-6.28,4.71,6.29,176.6,2.79,FALSE,-14.04,0.9,0.08181818181818182,-11.59,1145,8465,10267,37892,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,1200,0.04,-4.73,-0.14,4.73,179.5,2.69,FALSE,-19.42,0.2,0.018181818181818184,-14.13,626,7987,5633,25539,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,1400,1.42,-3.93,7.24,4.18,160.1,2.64,FALSE,-20.98,0.2,0.018181818181818184,-18.19,460,10685,2002,20353,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,1600,2.78,-2.37,2.81,3.65,130.4,2.52,FALSE,-23.16,0.1,0.009090909090909092,-22.57,237,11236,443,14683,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,1800,3.35,-3.15,-7.17,4.6,133.2,2.12,FALSE,-22.81,0.1,0.009090909090909092,-18.71,285,10178,418,11475,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,2000,4.37,-3.26,-4.2,5.45,126.7,2.7,FALSE,-23.36,0.1,0.009090909090909092,-23.29,176,9052,185,9682,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,2200,3.23,-2.88,2.06,4.33,131.8,3.45,FALSE,-25.3,0.1,0.009090909090909092,-25.21,83,6355,83,6465,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-22.75,0.1,0.009090909090909092,-22.75,103,6103,103,6103,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.59,0.1,0.009090909090909092,-25.59,48,4314,48,4314,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.77,0.1,0.009090909090909092,-24.77,36,2511,36,2511,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.66,0,0,-26.66,19,2509,19,2509,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.06,0,0,-27.06,5,1078,5,1078,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:31:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,400,NaN,NaN,NaN,NaN,NaN,1.97,TRUE,-12.4,1.2,0,-1.23,55,354,15806,29037,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,600,1.03,-5.15,-55.05,5.25,168.7,2.34,FALSE,-10.67,1.9,0.17272727272727273,-4.46,145,1641,37735,106081,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,800,-1.26,-6.34,-2.03,6.46,191.3,2.66,FALSE,-11.7,1.5,0.13636363636363635,-10.27,566,5912,14892,63513,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,1000,-0.24,-5.94,-5.96,5.94,182.3,2.65,FALSE,-13.84,0.9,0.08181818181818182,-11.6,584,8425,10208,37865,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,1200,-0.02,-5.11,-2.81,5.11,180.2,2.57,FALSE,-13.27,1,0.09090909090909091,-14.75,417,7699,5470,25594,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,1400,4.03,-4.04,3.04,5.7,135.1,2.69,FALSE,-20.52,0.2,0.018181818181818184,-19.64,324,10564,1771,20355,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,1600,2.06,-2.32,2.67,3.1,138.5,2.92,FALSE,-24.42,0.1,0.009090909090909092,-23.7,179,11155,383,14707,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,1800,3.4,-3.58,5.17,4.94,136.5,2.47,FALSE,-23.11,0.1,0.009090909090909092,-22.37,250,9947,402,11463,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,2000,3.71,-3.42,-1.4,5.05,132.7,2.75,FALSE,-24.7,0.1,0.009090909090909092,-24.59,166,9104,181,9688,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,2200,4.1,-1.79,13.54,4.47,113.6,3.42,FALSE,-25.14,0.1,0.009090909090909092,-25.13,61,6172,66,6456,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.43,0.1,0.009090909090909092,-24.38,60,5878,68,6104,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.07,0.1,0.009090909090909092,-24.98,29,4110,58,4313,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.79,0,0,-24.76,15,2331,37,2509,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.11,0,0,-26.78,8,2386,10,2514,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-30.93,0,0,-31.02,5,1058,5,1079,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:35:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,400,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,-11.4,1.6,0.14545454545454548,-3.01,220,315,15519,29038,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,600,-1.48,-4.09,-33.1,4.34,199.9,2.43,FALSE,-6.35,5,0.45454545454545453,-5.07,174,2351,36938,106116,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,800,-0.24,-6.53,19.17,6.54,182.1,2.65,FALSE,-10.07,2.1,0.19090909090909092,-8.53,843,9226,14937,63440,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,1000,NaN,NaN,NaN,NaN,NaN,2.71,TRUE,-14.07,0.8,0.07272727272727274,-11.42,637,9010,10540,37904,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,1200,-0.61,-4.28,1.68,4.33,188.1,2.4,FALSE,-17.85,0.4,0.03636363636363637,-15.75,367,7909,5301,25515,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,1400,1.57,-3.47,-8.05,3.81,155.6,2.54,FALSE,-21.62,0.1,0.009090909090909092,-18.21,222,10378,1798,20366,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,1600,2.22,-2.85,2.44,3.61,142.1,2.58,FALSE,-22.32,0.1,0.009090909090909092,-22.24,191,10907,319,14711,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,1800,3.27,-3.76,-1.1,4.98,138.9,2.65,FALSE,-21.96,0.1,0.009090909090909092,-22.14,297,10216,334,11471,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,2000,3.65,-3.87,8.99,5.32,136.7,2.74,FALSE,-19.09,0.3,0.02727272727272727,-19.09,139,9241,148,9684,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,2200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.47,0.1,0.009090909090909092,-24.47,53,6459,53,6461,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,2400,3.08,-1.53,4.82,3.44,116.4,3.05,FALSE,-24.24,0.1,0.009090909090909092,-24.24,83,6103,83,6103,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.6,0.1,0.009090909090909092,-25.6,34,4305,34,4305,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.52,0.1,0.009090909090909092,-25.52,26,2517,26,2517,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.81,0.1,0.009090909090909092,-25.81,5,2517,5,2517,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.64,0,0,-26.64,1,1077,1,1077,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:39:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,400,NaN,NaN,NaN,NaN,NaN,2.11,TRUE,-12.92,1.1,0.1,-5.06,221,324,14646,28955,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,600,-1.68,-4.38,10.98,4.69,201,2.52,FALSE,-2.68,11.7,1.0636363636363635,-5.02,825,2376,37515,106067,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,800,NaN,NaN,NaN,NaN,NaN,2.59,TRUE,-14.25,0.8,0.07272727272727274,-9.63,226,4349,15715,63533,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,1000,-1.17,-6.05,0.82,6.17,191,2.74,FALSE,-9.7,2.3,0.20909090909090908,-11.78,668,8169,10314,37905,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,1200,0.23,-4.1,0.74,4.1,176.8,2.49,FALSE,-21.64,0.1,0.009090909090909092,-16.49,397,8567,5226,25522,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,1400,2.86,-4,5.1,4.92,144.4,2.69,FALSE,-22.89,0.1,0.009090909090909092,-18.9,275,10657,1709,20386,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,1600,3.53,-3.27,-3.4,4.81,132.8,2.85,FALSE,-21.88,0.1,0.009090909090909092,-21.84,112,10557,326,14707,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,1800,3.62,-3.45,3.18,5,133.6,2.54,FALSE,-20.94,0.2,0.018181818181818184,-20.5,274,9787,452,11469,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,2000,3.36,-3.59,8.28,4.92,136.9,2.77,FALSE,-23.95,0.1,0.009090909090909092,-24.07,191,9258,193,9700,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,2200,4.07,-2.87,7.76,4.98,125.2,3.15,FALSE,-24.92,0.1,0.009090909090909092,-24.93,59,6456,59,6468,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.69,0.1,0.009090909090909092,-24.69,59,6104,59,6104,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.04,0.1,0.009090909090909092,-26.04,31,4305,31,4305,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.12,0,0,-27.12,27,2510,27,2510,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.22,0.1,0.009090909090909092,-24.22,22,2514,22,2514,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.26,0.1,0.009090909090909092,-26.26,12,1077,12,1077,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T10:43:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
