radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-03T04:29:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:29:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,400,-11.33,-8.88,-137.59,14.39,231.9,3.02,FALSE,20.19,2258.3,205.3,19.53,12463,12626,21896,22280,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,600,-12.26,-9.43,-72.98,15.47,232.5,2.46,FALSE,19.18,1788,162.54545454545453,19.37,41819,42238,57668,58322,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,800,-11.26,-9.21,-47.25,14.55,230.7,3.3,FALSE,14.23,572,52,13.59,21379,21716,39619,40468,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,1000,-9.83,-5.85,-20.31,11.44,239.2,4.02,FALSE,7.36,117.8,10.709090909090909,6.38,18932,19461,34286,35176,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,1200,-4.64,0.52,-1.45,4.67,276.4,3.56,FALSE,-2.28,12.8,1.1636363636363638,-2.14,8936,9121,19003,19406,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,1400,-3.21,3.25,5.47,4.57,315.4,3.34,FALSE,-6.51,4.8,0.43636363636363634,-6.57,10339,10686,16734,17533,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,1600,-2.45,2.86,13.26,3.76,319.4,2.58,FALSE,-8.17,3.3,0.3,-8.4,5676,5866,6393,6600,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,1800,-3.47,-1.74,0.53,3.88,243.3,3.25,FALSE,-6.98,4.3,0.3909090909090909,-7.06,5613,5858,6293,6547,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,2000,-3.72,-4.17,-11.9,5.59,221.8,2.71,FALSE,-7.22,4.1,0.3727272727272727,-7.03,3735,3774,3992,4038,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,2200,-3.86,-5.27,-14.23,6.53,216.2,2.44,FALSE,-7.57,3.8,0.34545454545454546,-7.49,2869,2899,3224,3260,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,2400,-3.71,-5.17,-13.46,6.36,215.7,2.14,FALSE,-10.11,2.1,0.19090909090909092,-9.57,544,548,660,666,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:39:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,400,-11.4,-8.87,-155.17,14.45,232.1,3.09,FALSE,20.31,2320.7,210.97272727272727,19.57,11855,11985,22000,22384,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,600,-12.38,-8.85,-72.6,15.22,234.4,2.39,FALSE,19.45,1903.6,173.05454545454543,19.57,46324,46890,57768,58566,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,800,-11.36,-8.98,-57.85,14.48,231.7,3.25,FALSE,14.35,589,53.54545454545455,13.71,20679,20921,39408,40275,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,1000,-10.37,-6.24,-44.13,12.1,239,4.06,FALSE,7.36,117.8,10.709090909090909,6.41,17801,18411,34366,35370,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,1200,-5.18,0.75,1.61,5.23,278.3,3.73,FALSE,-2.4,12.4,1.1272727272727272,-2.12,7990,8169,18877,19477,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,1400,-3.25,3.16,8.99,4.53,314.2,3.23,FALSE,-6.47,4.9,0.4454545454545455,-6.43,11198,11488,17028,17564,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,1600,-2,3.4,17.24,3.95,329.6,2.53,FALSE,-8.45,3.1,0.2818181818181818,-8.49,6221,6369,6626,6782,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,1800,-3.5,-1.51,3.13,3.81,246.7,3.2,FALSE,-6.19,5.2,0.4727272727272727,-6.29,5782,6074,6162,6459,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,2000,-3.4,-4.01,-8.38,5.26,220.3,2.71,FALSE,-7.13,4.2,0.38181818181818183,-6.88,3756,3788,4026,4063,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,2200,-3.72,-4.93,-11.96,6.18,217,2.32,FALSE,-7.91,3.5,0.3181818181818182,-8.25,2576,2599,3246,3274,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,2400,-3.6,-4.89,-9.37,6.07,216.4,2.07,FALSE,-10.07,2.1,0.19090909090909092,-9.7,429,429,634,646,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:48:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,400,-11.55,-8.74,-131.25,14.49,232.9,3.08,FALSE,20.42,2383.5,216.6818181818182,19.4,11590,11779,21696,22262,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,600,-12.36,-8.49,-66.53,14.99,235.5,2.29,FALSE,19.83,2078.1,188.9181818181818,19.88,41763,42197,57740,58470,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,800,-12.05,-8.27,-36.18,14.61,235.5,3.06,FALSE,14.5,609,55.36363636363637,13.9,21222,21702,38982,40237,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,1000,-10.38,-5.43,-32.55,11.72,242.4,4.03,FALSE,7.04,109.4,9.945454545454545,6.36,19102,19838,34157,35135,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,1200,-5.06,0.75,-0.4,5.11,278.4,3.79,FALSE,-3.01,10.8,0.9818181818181819,-2.19,9504,9724,19028,19483,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,1400,-2.75,3.27,5.77,4.27,319.9,3.14,FALSE,-6.45,4.9,0.4454545454545455,-6.48,11087,11435,17344,17921,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,1600,-1.7,3.79,18.33,4.15,335.9,2.38,FALSE,-8.06,3.4,0.3090909090909091,-8.75,5411,5522,6944,7085,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,1800,-3.1,0.15,10.45,3.11,272.8,2.93,FALSE,-6.27,5.1,0.4636363636363636,-6.44,4953,5255,5945,6383,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,2000,-3.52,-3.97,-8.94,5.31,221.6,2.74,FALSE,-6.71,4.6,0.41818181818181815,-6.18,3374,3433,4079,4142,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,2200,-3.93,-5.08,-14.56,6.42,217.7,2.26,FALSE,-8.73,2.9,0.2636363636363636,-8.56,2917,2957,3240,3282,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,2400,-4.06,-5.61,-15.58,6.92,215.9,2.42,FALSE,-8.19,3.3,0.3,-8.15,612,620,650,660,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T04:58:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,400,-11.25,-8.62,-96.81,14.17,232.5,3.08,FALSE,20.56,2461,223.72727272727272,19.42,9148,9293,21616,22236,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,600,-12.09,-8.31,-51.41,14.67,235.5,2.25,FALSE,19.82,2072.5,188.4090909090909,19.98,43430,43821,57894,58526,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,800,-11.9,-8.31,-41.45,14.51,235.1,3.11,FALSE,14.54,614.8,55.890909090909084,14.04,20215,20729,39302,40505,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,1000,-10.82,-5.37,-49.85,12.08,243.6,4.06,FALSE,7.49,121.3,11.027272727272727,6.51,16463,16967,34452,35245,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,1200,-4.38,1.99,4.55,4.81,294.4,3.66,FALSE,-2.89,11.1,1.009090909090909,-2.5,8949,9205,18946,19463,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,1400,-1.83,4.23,9.86,4.61,336.6,3.02,FALSE,-7,4.3,0.3909090909090909,-6.86,12500,12792,17739,18289,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,1600,-1.18,4.25,22.33,4.41,344.5,2.33,FALSE,-9.34,2.5,0.22727272727272727,-9.68,5921,6034,7191,7316,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,1800,-3.05,0.76,14.2,3.14,283.9,3.02,FALSE,-7.25,4.1,0.3727272727272727,-7.34,5151,5468,6052,6436,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,2000,-3.56,-3.56,-8.54,5.04,225,2.77,FALSE,-7.45,3.9,0.35454545454545455,-7.25,3409,3451,4014,4058,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,2200,-3.86,-5.41,-11.81,6.65,215.5,2.33,FALSE,-8.45,3.1,0.2818181818181818,-8.71,2668,2696,3282,3334,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,2400,-3.78,-5.22,-13.3,6.44,215.9,2.14,FALSE,-9.25,2.6,0.23636363636363636,-9.93,490,492,660,662,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T05:08:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,FALSE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
